contentid,contenttypeid,title,cat1,cat2,addr1,overview,firstimage
1688902,12,충주 고불선원 소조여래좌상,A02,역사관광지,충청북도 충주시 신니면 선당길 192,"충주 고불선원 소조여래좌상은 충주시 신니면 선당리 고불 선원에 단독으로 모셔져 있는 불상이다. 양손을 일부 보수한 것을 제외하면 보존 상태가 좋은 편이다. 특이하게 얼굴에 철분이 덮였으며, 몸체보다 큰 머리는 각이 있고 살이 찐 편이다. 머리카락은 구멍이 나 있는 정수리로 말려 올라간 모습이다. 미간 사이에 백호라는 부처님의 털을 상징하는 보석을 최근 삽입하였으며 부처의 손가락 부분은 최근에 보수되어 원래의 손 모양을 추정하기 어려우나, 왼손은 왼 무릎 위에 하늘을 향해 있으며 오른손은 오른 무릎을 감싸고 있다. 법의는 통견으로 양어깨를 모두 덮고 있으며 U자형 깃으로 정면을 장식하고 있다.
불상은 고려 시대에 유행한 작은 불상 양식을 따른 것으로 추정된다. 고려 시대 충청도 북부지역에서 유행한 목조불상의 양식과 유사한 머리 부분의 모양, 입가의 엷은 미소, 법의의 주름 표현 양식은 불상의 제작 시기와 제작 장소를 알려준다. 불상의 제작과 관련된 기록과 원래 장식물은 유실되었지만 고려 시대의 유행을 유추할 수 있는 불교 양식과 희귀한 자료만으로도 불상 연구에 미치는 가치가 크다. 전체적으로 단아한 모습을 보여주고 있다. 조그맣고 아담한 선원에 모셔져 있으며 불상 뒤쪽의 탱화가 인상적이다.",http://tong.visitkorea.or.kr/cms/resource/45/3063445_image2_1.JPG
1689764,12,충주 김생사지,A02,역사관광지,충청북도 충주시 금가면 김생로 325,"김생사지는 신라의 명필인 김생(711∼791)이 만년에 창건한 사찰터이다. 김생은 성덕왕 10년(711)에 가난하고 미천한 가문에서 태어나 어려서부터 글씨에 능하였고 원성왕 7년(791) 80세까지 붓잡기를 쉬지 않았다. 이 사지는 주변에 장대석이 많고 석탑재와 기와조각, 도자기조각이 산재해 있어 이곳을 ‘와당밭’이라고 일컬을 정도로 와전류(瓦塼類)가 많이 출토되었다.

김생사지는 『수산집』의 김생사중수기(金生寺重修記)와 『신증동국여지승람』의 기록을 통하여 북진애(北津崖)-예성(蘂城)의 북쪽나루- 즉 현 위치의 김생사에서 두타행(頭陀行)을 닦았음을 확인할 수 있다. 한편 수년 전까지 있었던 고와가(古瓦家)의 본체 용마루에서 ‘건륭을미(乾隆乙未-1775)’ 망와 4점과 ‘성상오십일년을미 충청도 충주’의 암기와가 발견되었다.

수습된 유물로 보아 신라시대에 창건되어 고려시대에 크게 번창했던 것으로 추정되며, 근래까지 조선시대 고가터가 남아 있으며 1979년 당시 두 채의 건물이 ‘ㄷ’ 형태로 있었다. 절터의 서쪽 강가에는 김생이 쌓았다는 김생제방(金生堤防)이 있는데 이 제방은 강물에 의한 토량 침식을 예방, 사지의 평탄대지를 조성하기 위해 자연석으로 쌓았던 것으로 40∼50cm 정도의 길이에 높이 3∼4m 규모로 남아 있으나 현재는 충주댐 건설로 물에 잠겨 자취를 찾기 힘들다.",http://tong.visitkorea.or.kr/cms/resource/10/3349810_image2_1.JPG
1688941,12,충주 단호사 삼층석탑,A02,건축/조형물,충청북도 충주시 충원대로 201,"충주 단호사 삼층석탑은 충주시의 사찰 단호사 대웅전 앞뜰에 자리한 석탑이다. 단호사는 달래 강정원길 인근의 민가에 자리한 곳으로 산속이 아닌 평지에 자리한 사찰이다. 조선 후기 숙종 때 약사라는 이름으로 창건한 사찰이며 1954년 단호사로 개칭하였다. 이곳에 있는 삼층 석탑은 현재의 자리가 원래의 터로 보인다. 1층 기단 위에 탑신부가 놓여 있다. 기단의 각 면에는 모서리와 가운데에 기둥 모양의 조각을 새겼는데, 일부가 부서져 있다.
1층 몸돌은 제법 높으며 4층 몸돌 일부로 보이는 석재가 놓여 있어 5층 탑이었을 것으로 짐작되기도 한다. 각 지붕돌은 두껍고 투박한 모습으로 경사면이 급하게 처리되었고, 밑면에는 3단씩의 받침을 두었다. 충주 지방의 탑들이 대부분 산 위에 놓여 있는데 이 탑은 평지에 놓여 있어 색다르다. 규모는 작으나 격식을 갖춘 안정감 있는 석탑으로, 1층 기단과 지붕돌의 모습으로 보아 고려 후기에 세운 탑으로 추측된다. 단호사에는 삼층석탑 외에도 불상 등 다양한 불교 문화재를 소장하고 있다.",http://tong.visitkorea.or.kr/cms/resource/28/3063528_image2_1.JPG
2412842,12,충주 라바랜드,A02,휴양관광지,충청북도 충주시 남한강로 30,"충주 라바랜드는 유쾌하고 코믹한 악동, 라바 친구들과 함께하는 어린이 테마파크로서 교육, 체험 클래스, 이벤트 공연과 다양한 복합 놀이시설이 어우러진 곳이다. 충주세계무술공원 내 설치된 실내 키즈카페, 야외 놀이동산을 동시에 즐길 수 있는 국내 유일의 복합 키즈 문화 콘텐츠로 1,200평 규모에 9종의 놀이기구와 실내외 공연장에서 공연도 즐길 수 있다.",http://tong.visitkorea.or.kr/cms/resource/12/2412812_image2_1.JPG
1689094,12,충주 문주리 석조여래좌상,A02,역사관광지,충청북도 충주시 대소원면 매현리,"충주 문주리 석조 여래 좌상은 충주시 대소원면의 탑동마을에 있는 석불 좌상이다. 고려 시대에 제작된 것으로 마을 가운데에 있으며 주민들이 흙벽돌로 보호각을 만들어 봉안하고 관리도 하고 있다. 충주 문주리 석조 여래 좌상은 편단우견의 항마촉지인 불상으로, 팔각 연화대좌와 광배가 함께 전한다. 그러나 석불과 광배는 대좌의 석질이 다르고, 조각 솜씨도 달라서 석불과 광배는 대략 고려시대에 조성된 것으로 추정된다.
불상의 머리는 나발이며 육계는 표현되지 않았다. 이마에는 백호공이 있으며, 얼굴에 비해 코는 크고 입은 작으며 눈은 반개한 모습이다. 양쪽 귀는 짧고 어깨는 약간 위로 올라간 모습이며 목에는 삼도의 흔적이 보인다. 법의는 편단우견인데 옷 주름은 왼쪽에서 오른쪽으로 내려가게 처리하였으며 등 뒤에까지 옷 주름을 표현하였다. 오른손은 무릎 아래로 내리고 있으며 왼손은 결가부좌한 다리 위에 올려놓았다.
대좌는 하대석과 중대석만 남아 있고, 상대석은 깨어져서 스님이 기거하는 집에 방치되어 있다. 상대석의 연화문은 불상과 달리 조각 수법이 매우 뛰어나다. 기단석에는 안상이 조각되고 하대석에는 복련을 돌려서 표현하였다. 광배는 불상 뒤편에 따로 떨어져 있으며, 원형의 석조 광배로 두광에는 중심 원좌가 있고 주변에 연화문을 두른 원광이 있다. 신광에는 2줄의 선을 융기시켰는데 주변에 화염문의 흔적이 보인다. 불신의 표현이 자연스럽지 않고 조각이 소략하지만 대좌의 조각은 뛰어나다.",http://tong.visitkorea.or.kr/cms/resource/73/3063773_image2_1.JPG
1688431,12,충주 문주리 요지,A02,역사관광지,충청북도 충주시 대소원면 문주리,"충주 문주리 요지는 팔봉 마을 입구 오른쪽 달천강변 강안의 경사면에 위치하고, 자기나 기와, 그릇을 만들어 굽던 가마터이다. 1985년 토지 소유자인 유기붕 씨가 밭갈이 도중 소가 지하로 빠지는 바람에 이상히 여겨서 신고하였다. 현지 조사 결과 조선시대 가마터로 확인되었고, 가마의 규모는 작은 편이다. 강안의 자연 경사면과 단구상의 지형 조건을 이용하여 남에서 북으로 오르는 단상 하부 지면을 파내 아궁이를 만들었으며, 단상부를 이용하여 소성실을 경사지게 했다. 소성실과 아궁이는 생토층을 깊게 파내고 천정부를 지표로 삼은 일종의 지하식 오름칸 가마 등요이다.
이곳에서는 조선시대에 가장 흔하게 나타나는 파도 무늬가 찍히고 두께가 비교적 두꺼운 기와가 출토되었다. 주변의 보호 구역은 철제 난간이 둘려 있다. 이곳은 원형이 살아 있는 조선 후기의 기와 가마터로 중요한 의미를 지닌다.",http://tong.visitkorea.or.kr/cms/resource/11/3349211_image2_1.JPG
1689848,12,충주 미륵대원지 사각석등,A02,건축/조형물,충청북도 충주시 수안보면 미륵리 52-3,"충주 미륵대원지 사각석등은 충주시 수안보면의 고려 시대 석굴사원인 미륵대원지 내에 있는 석등이다. 고려 초기에 세워진 것으로 보이며 기단부, 화사석, 옥개석 등으로 구성되어 있다. 기단부의 지대석은 일부 파손되기는 하였으나 평면 사각형의 판석형 석재가 마련되었음을 알 수 있다. 화사석은 별도로 마련하지 않고 모서리마다 원기둥꼴 기둥을 세워 옥개석을 받치도록 했다. 옥개석은 하부를 수평으로 치석하고 관통된 원공을 시공하였다. 하대석은 투박한 복판 연화문이 장식되어 있고, 낙수면은 완만한 경사를 이루며 내려오고 있으며, 합각부는 약간 돌출시켜 치석함으로써 마루부처럼 보이도록 했다. 상륜부는 현재 사각형 받침대가 올려져 있고 나머지 부재들은 결실된 것으로 보인다.
전체적으로 보존 상태가 양호하며, 미륵대원지 사각 석등은 전형적인 석등 양식에서 다소 벗어난 이채로운 결구 수법을 보인다. 특히 화사석은 고려 초기와 중기에 걸쳐 건립된 일부 석등에서만 채용된 기법이며, 고려 시대 개경 일대에 건립된 사찰에서 확인되고 있다. 고려 시대 수도로부터 상당한 거리에 있는 미륵대원지에 이런 양식의 석등이 세워졌다는 것은 석등 양식이 지방으로 전파되는 측면을 이해하는 데 유용한 자료를 제공해 준다.",http://tong.visitkorea.or.kr/cms/resource/75/3063675_image2_1.JPG
1688445,12,충주 미륵대원지 삼층석탑,A02,건축/조형물,충청북도 충주시 수안보면 미륵리,"충주 미륵대원지 삼층석탑은 충주시 수안보면의 미륵사지 근처에 있는 고려 시대 이중 기단의 3층 석탑이다.
이 석탑은 매우 안정감을 주며 소박하고 단아한 모습을 하고 있다. 위, 아래층 기단과 탑신의 몸돌에는 기둥 모양을 조각하였다. 탑신은 1층 몸돌에 비하여 2층 몸돌의 높이가 많이 줄어들었고, 지붕돌은 밑면의 받침이 4단씩이다. 꼭대기에는 머리 장식을 받치던 네모난 받침돌만 남아 있다. 전체적으로 통일신라 석탑의 전형을 충실히 따르고 있지만 시대가 고려로 내려옴으로 인해 지붕돌 밑면 받침 수가 4단으로 줄어드는 등 후대의 양식이 나타난다.
중원 미륵사지의 동쪽 200m 떨어진 한적한 곳에 탑을 세운 이유는 알 수 없으나 비보사탑설(도선국사에 의해 제기된 이론)에 따라 땅 기운이 약한 곳을 보강하기 위한 것으로 알려져 있다. 근처에는 미륵리 불두가 자리하고 있고, 수안보온천과 하늘재가 있다.",http://tong.visitkorea.or.kr/cms/resource/44/3063644_image2_1.JPG
1689855,12,충주 미륵대원지 석조귀부,A02,건축/조형물,충청북도 충주시 수안보면,"충주 미륵대원지 석조귀부는 소백산맥 계립령(하늘재) 북서쪽 자락 충주 미륵대원지 내에 보존된 석재 귀부이다.
귀부는 거북 모양으로 만든 비석의 받침돌이다. 이곳의 귀부는 현재 미륵리 사각 석등 옆에 자리하고 있다. 옮기기 힘든 만큼 크기 때문에 원래 그 자리에 있던 자연 암반을 이용해 조성한 것으로 보인다. 외형상 거북의 머리와 몸을 하고 있고, 윗부분에 비석을 끼워 고정하는 홈이 있어서 이 절터의 사적비를 받치는 데 쓰인 것으로 여겨진다. 그러나 비석이 남아 있지 않아 정확한 용도는 알 수 없다. 뒷부분 일부가 조각이 덜 된 미완성 상태로 남아있다. 전체적인 외형과 돌 다듬는 기법으로 볼 때 고려 후기에 조성된 것으로 추정된다. 
미륵대원지는 통일신라시대에 창건된 사찰로 지금도 귀부 외에 석등, 석불, 삼층석탑 등이 남아있다. 인근에 위치한 고갯길 계립령은 조령, 이화령보다 앞선 삼국시대에 개척되어 미륵대원지 등 이 고갯길을 이용한 고대인들의 흔적을 엿볼 수 있다.
주변에는 계립령 외에 충주 미륵리 요지, 문경새재(조령), 미륵사지 오토캠핑장 등이 있어 연계하여 관광할 수 있다.",http://tong.visitkorea.or.kr/cms/resource/02/3068602_image2_1.JPG
1688484,12,충주 미륵대원지 석조보살의좌상,A02,역사관광지,충청북도 충주시 수안보면 미륵리,"충주 미륵대원지 석조보살의좌상은 충주시 수안보면의 미륵대원지에 있는 고려 전기의 석조불상이다. 미륵대원지는 고려 시대 들어와 크게 번창한 사찰이며 이곳 일대에 대형 건물지와 고려 시대의 불교 관련 유적이 남아있다. 미륵리대원지 석조보살의좌상은 판석형 석재에 부조로 조각된 보살상으로 사각형 의자에 앉아 있는 모습이 다른 불상에서는 보기 드물다. 머리에 보관을 쓴 것으로 보이며 관식은 어깨까지 내려온다. 목에는 삼도흔이 보이며 왼손은 법의 자락을 잡고 있고 오른손은 배 부분에 댄 것으로 보인다.
왼발은 수직으로 내렸으며 오른발은 왼발 종아리 뒤쪽에 대고 있다. 의자에 앉아 있으면서 오른쪽 다리를 구부려 마치 반가사유상처럼 자세를 취하고 있다. 마모가 심하여 옷 주름을 알 수는 없지만, 앉아 있는 자세와 보관을 쓰고 있는 것으로 보아 보살상으로 보인다. 의자에 앉아 반가좌를 취하고 있는 모습은 다른 불상에서는 볼 수 없는 특징적인 자세이며 인공적으로 조성된 석굴의 벽면석으로 활용되었다.",http://tong.visitkorea.or.kr/cms/resource/76/3063476_image2_1.JPG
250315,12,충주 미륵리 석조여래입상,A02,역사관광지,충청북도 충주시 수안보면 미륵리,"충주 미륵리 석조여래입상은 충주 수안보 미륵사지에 있는 거대한 석불입상이다. 고려 초기 이 부근에서 많이 만들어진 대형 불상들과 양식적 특징이 같다. 전설에 따르면 신라 말 마의태자가 나라의 멸망을 비통하게 여겨 이곳까지 와서 불상을 만들었다고 한다. 이곳에서 나온 명문 기와를 통해 이곳이 미륵불을 모시는 사찰이며 원(院)을 겸하고 있는 사찰이라는 점, 1192년에 중수하였다는 사실 등이 밝혀졌다. 현재 불상이 위치한 석굴사원 앞쪽에는 석등을 비롯하여 오 층 석탑, 귀부, 당간지주, 불상 대좌 등 석조물들이 남아있다. 충주 미륵리 석조여래입상이 서 있는 석굴은 평면이 반원형으로 상부를 목조 가구로 결구한 반축조 형식의 석실 사원으로 추정되고 있다. 상부구조는 남아있지 않고 하부의 석실만 남아있는데, 감실이 있는 석축 구조를 보이며 이 석실의 중앙에 석불입상이 서 있다.
충주 미륵리 석조여래입상을 둘러싸고 있는 석실은 웅장한 규모로 큰 무사석으로 쌓아 올렸다. 석축 위에는 목조 건물이 있었으나 소실된 것으로 추정된다. 전실은 목조로 축조되었던 석굴과 목조건축의 복합양식을 보여준다. 석굴암을 모방한 듯하나 규모가 웅장하고 우리나라 석굴사원의 발달 연구에 있어 귀중한 자료이다. 주 미륵리 석조여래입상은 석굴사원으로 추정되는 충주 미륵사지의 중심 영역에 있다. 높이가 거대하며 모두 5매의 화강암을 이용해 조성했다.",http://tong.visitkorea.or.kr/cms/resource/56/3349656_image2_1.JPG
